Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
SKYHY,M Shanthiraju,I visit skyhy on monday . I drink Martin's cocktail it was very good.. Service is good..Food also good ..Superb DJ....This place is totally wonderful...,5,"1 Review , 3 Followers",9/26/2018 22:46,0,,"{'food': [""Martin's cocktail""], 'drink': [""Martin's cocktail""]}"
SKYHY,Saifmusharaff,"Best service by ajay, do get in touch with him if you visit this place. Food is really good. Please do try. Fish fingers are the best. Good ambiance as well.",5,"1 Review , 6 Followers",9/24/2018 22:59,0,,"{'food': ['Fish fingers'], 'drink': []}"
SKYHY,KimKim Pachuau,"Good service..foods are really delicious. And the waiters are really nice and friendly
Sahoo one of the best here💕
Nice place to hang out and the view is really beautiful",5,"1 Review , 9 Followers",9/24/2018 21:36,0,,"{'food': ['foods are really delicious'], 'drink': []}"
SKYHY,Nithisha Reddy,"Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes",4,"53 Reviews , 287 Followers",9/24/2018 20:42,0,,"{'food': ['food'], 'drink': []}"
SKYHY,Souvik Raha,"Went there this Saturday. Awesome dj, dance floor is spacious.. you dont really bump into people. Food was good to average. Order peri peri chicken but was surprised not to receive diced pieces, cocktails were nicely made though. Service was prompt and people were helpful.",5,"28 Reviews , 161 Followers",9/24/2018 0:02,0,,"{'food': ['peri peri chicken'], 'drink': ['cocktails']}"
SKYHY,Ramesh RS,"Excellent place to party great corporate offer for lunch and dinner rooftop is awesome as big screen awesome food and drinks good and staff is good sunil who take care of our table... Great place
See u again",5,"2 Reviews , 9 Followers",9/23/2018 2:36,0,,"{'food': ['food', 'drinks'], 'drink': ['drinks']}"
SKYHY,Damini Wadhwa,The place is really nice. Devashish helped us in all best way. I would love to go ther more often since the staff and the place is really nice.,4,"2 Reviews , 37 Followers",9/20/2018 22:48,0,,"{'food': ['place'], 'drink': []}"
SKYHY,Himakar Yv,"TLDR : an avg place with  moderately expensive drinks  ( a LIT in pictures at 550  ) A nice club with good ambiance , but they closed the roof top due to less crowd on a SATURDAY night . It was a happening place earlier , which couldn't cope up with new upcoming competition around it . The chicken wings were undercooked . The only good thing about the place was the energetic DJ with crazy numbers & the dance floor . The staff were not friendly because they tried to stop me & another blogger from taking pictures & videos of the place multiple times after even mentioning that we were lifetstyle/food bloggers (maybe they might have had a misconception initially ) .",2,"49 Reviews , 284 Followers",9/20/2018 16:30,2,,"{'food': ['chicken wings'], 'drink': []}"
SKYHY,Ram Chandra,"Just don't go by rating...

It's an AWESOME experience.

Umakant is just awesome.....served to the satisfaction of 16 guys...

Music is too cool...

Party was just Grrreaaaaattt",5,"6 Reviews , 14 Followers",9/19/2018 22:41,0,,
SKYHY,Mnprajwal,"Nice place, good location.. descent ambience.. and very good service by Sahoo. Had a descent time with friends. Will surely come back again...............",4,"9 Reviews , 20 Followers",9/15/2018 23:37,0,,"{'food': ['descend ambience'], 'drink': []}"
SKYHY,Gregory Allen,Having a great time and excellent service by Saboo. This place is a must. Excellent drinks and very good pizza. Come join us some time. See you there.,5,"4 Reviews , 8 Followers",9/15/2018 23:06,0,,"{'food': ['pizza'], 'drink': ['excellent drinks']}"
Tiki Shack,Anshul Gupta,"A very bad experience. I went here with my team, but the staff made sure that we had the worst experience. The food was cold, served very late. Drinks were of bad quality. Staff behavior was also very bad.",1,"2 Reviews , 3 Followers",5/25/2019 16:58,0,,"{'food': ['cold', 'served very late'], 'drink': ['bad quality']}"
Tiki Shack,Anshul Gupta,"Everything since I entered the restaurant was a disaster. I received cold food after 45 minutes after I placed the order, that too after multiple complaints. The drinks quality was not good. It happened twice that the staff forgot the order after we placed it. They had to be reminded about the order. Overall very bad experience regarding food quality, drinks quality and service. Would not recommend to visit.",1,"9 Reviews , 78 Followers",5/25/2019 16:55,0,,"{'food': ['cold food'], 'drink': ['not good']}"
Tiki Shack,Vamsi Krishna,"The place is really nice and they make amazing cocktails .. they are awesome .. they have really tasty starters esp their jalapeño cheese balls ..

Don’t know if they still allow stags .. they used to let us in when it opened new at Gachibowli

Food - 5/5
Drinks - 4.5/5
Ambience - 3.5/5
Service - 5/5
Price - totally worth it",4,"3 Reviews , 6 Followers",5/24/2019 17:42,0,,"{'food': ['jalapeño cheese balls'], 'drink': ['amazing cocktails']}"
Tiki Shack,Gautam Narang,"We came at this restaurant for a drink on a weekday at it didn’t disappoint. Music was good. We ordered a Pizza, Garlic Bread and Beers. Pizza was the best I’ve ever had, but Garlic Bread was disappointing. Also, we had a couple of Beers and we ordered a couple more. They were unopened, we changed our mind and asked the waiter to exchange them with Coke which was refused. I didn’t understand the waiter’s logic and I didn’t argue. Also, apart from Beer everything is costly here. I’m going for a 3 out 5 for this restaurant.
PS: This restaurant serves the best Pizza in Hyderabad.",3,"16 Reviews , 82 Followers",5/24/2019 14:49,1,,"{'food': ['Pizza', 'Garlic Bread'], 'drink': ['Beer', 'Coke']}"
Tiki Shack,Soumi Sur,Lovely place to hangout with friends.. surely one of my favourite place.Ramakanth working here had always been helpful and prompt at service..keep it up!,5,"2 Reviews , 12 Followers",5/22/2019 18:20,0,,"{'food': ['Ramakanth'], 'drink': []}"
Tiki Shack,Deepak Dhara,"A cool place to hang out with friends. Ambience deserves a special mention as it's cool. Great music and dj and chilled out Crowd.
Food is good !",4,"129 Reviews , 1661 Followers",5/22/2019 13:19,1,,"{'food': ['food'], 'drink': []}"
Tiki Shack,Jasmin,"Last night spent at Tiki Shack for a quick round of drinks. As we reached it started raining giving some respite from the heat and we could enjoy the lovely terrace ambience.

Watermelon martini for me and Bacardi for my better half with some pork spare ribs was our order. Martini was well made to my liking. The ribs had only one rib and rest were chunky pieces which we pointed out. But it was well made in spicy siracha sauce which kind of compensated.

Overall a nice place with ample seating though music is on the louder side. The only let down was the plastic cutlery which you wouldn't expect here.",4,"120 Reviews , 562 Followers",5/21/2019 12:26,0,,"{'food': ['pork spare ribs'], 'drink': ['Watermelon martini', 'Bacardi']}"
Tiki Shack,Vaibhav Patil,"Delicious food and decent crowd! Roof top was unbearable because of heat so had to shift inside. Since music was bit louder inside, bought some whiskey and went home. Overall okayshh.",3,"1 Review , 14 Followers",5/19/2019 18:32,0,,"{'food': ['delicious food'], 'drink': ['whiskey']}"
Tiki Shack,Prithvikvn20,everything about this place sound good .. with great ambiance and decent food and drink options .. I would recommend this place only if you are going as a couple or girls .. they have a huge gender discrimination for guys as they need to pay higher cover charges on weekends than the bill they would sum up .. world and tikki shack will be a better place if they stop discriminations and spread equality,2,3 Reviews,5/18/2019 23:14,0,,"{'food': ['world', 'tikki shack'], 'drink': []}"
Tiki Shack,Duggu,Party !!!!!!! Great place to party and in indira nagar. They have rooftop arrangements and good space to dance and enjoy. Very decent and classy crowd. Good place to chill at weekend.,4,"55 Reviews , 1299 Followers",5/18/2019 18:45,0,,"{'food': ['Party'], 'drink': []}"
Tiki Shack,Pranshul Rathee,A cool place to for casual hangout’s. Do not expect a crowd on weekdays but weekends it’s good. Good food good ambience. Service could a little faster but it’s fine as the music compensates it.,4,"5 Reviews , 45 Followers",5/18/2019 18:08,0,,"{'food': ['cool place', 'casual hangout'], 'drink': []}"
Tiki Shack,Anubinda Dash,"This isn't a good place for food as there are no good options. Also, the staff doesn't feel like working when the customers are around. They need to improve.",1,11 Reviews,5/18/2019 16:07,0,,"{'food': [], 'drink': []}"
Tiki Shack,Priya,"The place was good, ambiance was very nice! Music was amazing!
The issue was with orders, it literally took ages get an order, after lots of struggle! I know, it was crowded and everyone was placing orders but they should also have strength to complete it as they know about the crowd...
Wash room must be repaired!",4,1 Review,5/18/2019 1:35,0,,"{'food': ['place'], 'drink': []}"
Tiki Shack,Mr. Ego,"The desi pub with the beach theme. They have both the indoor and outdoor seating. But they usually provide only the outdoor seating, as they keep their indoor seating mostly reserved. You might reserve and still end up sitting outside. The food was also good. The customer service is something that needs to be improved.
Top picks :
Chilly Prawns
Cheesy Fries

The chilly prawns is a must try. The mocktails were okay. Not much varieties when it comes to mocktails. Overall, a great place to hangout.",4,"57 Reviews , 513 Followers",5/17/2019 0:17,8,,"{'food': ['chilly prawns'], 'drink': ['mocktails']}"
Tiki Shack,Praveen Kumar Rai,"Ambience and location is nice. But nice to hangouts only in group and a girl is mandatory to be in group. Else entry will be denied. Thumbs down for stag. Starters are good but main course is really horrible. Very small portion of drinks specially when they see you are busy in chatting or talking. The staff is polite but you have to chase them multiple times for taking orders. You can have opt for this only when all other nearby places are full. The complete street is full of restaurants and can be given priority.
You might see lot of positive feedbacks but most of them are done just to get a free ice cream. Yes, they offer free ice cream if you write good reviews for them. Luckily I don't like vanilla flavour so will write what I felt.",2,"2 Reviews , 2 Followers",5/16/2019 19:30,0,,
Tiki Shack,Mayank Gohri,"Good place to go around
Ambience is good and crowd is good over weekends
Food was not that good which i thought of
Must try jalepeno cheese poppers
Ambience 4/5
Food-3/5
Seevice -3.5/5",3,"10 Reviews , 10 Followers",5/16/2019 1:26,1,,"{'food': ['jalepeno cheese poppers'], 'drink': []}"
Tiki Shack,Kumar,"Amazing place to hang around, nice ambience,food and amazing service ,thanks to Najibul he is a perfect host to take care of the guests,highly recommended for an memorable evening",5,3 Reviews,5/15/2019 22:40,0,,"{'food': ['Amazing place to hang around', 'food and amazing service'], 'drink': []}"
Tiki Shack,Prasad Kayal,"I had visited this pub on a Saturday night with my office comrades. I must say they have a nice rooftop setup and must mention the awesome live DJ. The place is one fire 🔥 after 9:30, you will see a lot of guys and the place is almost packed. We had customized a packaged deal for Rs 1800 per person which includes JW Black label and Grey goose, unlimited starters and desserts towards the end. Really a good deal in terms of the offering, veg starters Panner Tikka, Manchurian and cheese Cutlet was really good. The only con was the slow service over here.",4,"34 Reviews , 53 Followers",5/12/2019 8:22,0,,"{'food': ['Panner Tikka', 'Manchurian', 'Cheese Cutlet'], 'drink': ['JW Black label', 'Grey goose']}"
Tiki Shack,Uday Uddanti,This is one of party hubs of Hyderabad. Initially somehow I didn't like it but after 2 or 3 visits the place grew on me. We now frequent the place for the mahol of the place. Ambience is pretty cool and nice crowd as well.,4,"56 Reviews , 318 Followers",5/11/2019 13:49,0,,"{'food': ['pizza', 'burger', 'pasta'], 'drink': ['coffee', 'tea', 'soda']}"
