Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Momos Delight,Rakesh Rohan,taste was good. but you provided only one mayo packet and 2 chilli sauce for 3 momo orders. and the ones provided dripped onto the package because of loose package,3,0 Reviews,7/27/2018 20:59,0,,"{'food': ['momo'], 'drink': ['mayo', 'chilli sauce']}"
Momos Delight,Vipul Charan,great work aavula,5,"1 Review , 9 Followers",7/26/2018 22:33,0,,"{'food': ['great work'], 'drink': ['aavula']}"
Momos Delight,Ram Chandra,Must say the best momos I had in Hyderabad is here there fried chicken momos and kurkure chicken momos both are just the best highly recommended,5,"91 Reviews , 114 Followers",7/26/2018 21:28,1,,"{'food': ['fried chicken momos', 'kurkure chicken momos'], 'drink': []}"
Momos Delight,Theemployednomads,"It is one of our favorite place to have famous Tibetan snack ""MOMOS"". I have tried almost all the momos that they serve ranging from Veg and non-veg steam & fried and paneer kurkure momos....
It tastes similar to the ones available in north India (I mean Delhi). However, I think the portion size is quiet less as 1 plate has only 6 momos.....
Ambience: 1/5 (just a small booth outside DLF, Gachibowli)
Location: 4/5
Taste: 5/5
Service: 5/5
value for money; 4/5 (Portion size is small)",4,"8 Reviews , 7 Followers",7/25/2018 10:10,0,,"{'food': ['MOMOS'], 'drink': []}"
Momos Delight,Vivek Anand,delivered before time in hot condition,5,"8 Reviews , 2 Followers",7/24/2018 22:25,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Dimple Sahu,in time delivery,5,"2 Reviews , 6 Followers",7/22/2018 20:14,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Dibya Mohanty,Got the food delivered on time without delay. Thanks to Zomato delivery person,5,"2 Reviews , 2 Followers",7/22/2018 19:39,0,,"{'food': ['food'], 'drink': []}"
Momos Delight,Ramakant Sabat,"A nice place to have Momos, whatever maybe the variety they offer. I have tried all kinds from this place and can now safely say that you get a delicious snack with spicy sauce which makes it the right combo at a very affordable price.
I have mostly ordered online multiple times with satisfaction every time.",4,"22 Reviews , 1301 Followers",7/22/2018 13:35,0,,"{'food': ['Momo', 'whatever'], 'drink': []}"
Momos Delight,Samapt Tripathy,Good food but price can be reduced a bit,4,"3 Reviews , 6 Followers",7/21/2018 19:06,0,,"{'food': ['Good food'], 'drink': []}"
Momos Delight,Kumar Gaurav,food was cold and seems like prepared few hours ago,2,"2 Reviews , 12 Followers",7/21/2018 0:21,0,,"{'food': ['cold'], 'drink': []}"
Momos Delight,Yamini Joshi,"One best momo stop in town!!!
From don't know how long i have been looking for places that serve good momos in hyderabad and found none. Recently ordered from this place and turned out they are just the best momos you can have. I ordered chicken steam momo and kurkure paneer momo, and both of them were very delicious. Home delivery was very quick!!",5,"36 Reviews , 152 Followers",7/20/2018 23:53,0,,"{'food': ['chicken steam momo', 'kurkure paneer momo'], 'drink': []}"
Momos Delight,Pratik,Excellent delivery!!,4,"1 Review , 1 Follower",7/20/2018 21:00,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Avash Pani,delicious momos. matched expectations,5,"2 Reviews , 4 Followers",7/20/2018 20:04,0,,"{'food': ['momo'], 'drink': []}"
Momos Delight,Varun Gupta,cold,1,"3 Reviews , 1 Follower",7/20/2018 0:15,0,,"{'food': ['cold'], 'drink': []}"
Momos Delight,Ajit,Half cooked,1,"2 Reviews , 1 Follower",7/19/2018 0:00,0,,"{'food': ['Half cooked'], 'drink': []}"
Momos Delight,Abhishek Jha,nice deliver boy by good behaviour,5,"1 Review , 1 Follower",7/17/2018 22:40,0,,"{'food': ['deliver', 'boy'], 'drink': ['good']}"
Momos Delight,Avishek,very good,5,"10 Reviews , 5 Followers",7/15/2018 1:56,0,,"{'food': ['pizza'], 'drink': ['coke']}"
Momos Delight,Gaurav Pansari,good delivery and start paying our tips to the delivery boys cz I asked and they said...they don't get any tips what we pay online as tips,5,"4 Reviews , 2 Followers",7/14/2018 23:25,0,,"{'food': ['delivery'], 'drink': []}"
Momos Delight,Sb,delivery personnel was excellent!!,5,3 Reviews,7/14/2018 22:07,0,,"{'food': ['delivery personnel'], 'drink': []}"
Momos Delight,Soumya Shree Rath,good,5,"3 Reviews , 1 Follower",7/14/2018 20:41,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Sudeshna Mohapatra,"Good work
:)",5,"4 Reviews , 14 Followers",7/14/2018 20:21,0,,
Momos Delight,Amar Deep,good service by delivery boy,5,"1 Review , 1 Follower",7/14/2018 20:02,0,,"{'food': ['pizza'], 'drink': []}"
Momos Delight,Sidharth Palai,great service,5,"1 Review , 1 Follower",7/14/2018 19:36,0,,"{'food': ['pizza'], 'drink': ['coffee']}"
Momos Delight,Aznera Ravi,good,5,"3 Reviews , 1 Follower",7/14/2018 19:06,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Uzma Nikhat,awesome,5,"1 Review , 1 Follower",7/14/2018 0:18,0,,"{'food': ['pizza', 'burger'], 'drink': ['coke', 'juice']}"
Momos Delight,Avishek,good,5,"10 Reviews , 5 Followers",7/13/2018 22:22,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
Momos Delight,Saurabh Singh,"The food was decent. However, you should keep pan fried momos. I loved the red chilli dip. You can also serve chilli mayo dip.",3,"5 Reviews , 2 Followers",7/13/2018 20:57,0,,"{'food': ['decent', 'pan fried momos'], 'drink': ['red chilli dip', 'chilli mayo dip']}"
Momos Delight,Lovely Anand,it was not hot and no chutney and mynoese,2,"2 Reviews , 2 Followers",7/13/2018 20:32,0,,"{'food': ['chutney', 'noese'], 'drink': []}"
Momos Delight,Mubeen Shaik,nice,5,"1 Review , 1 Follower",7/12/2018 23:34,0,,"{'food': ['nice'], 'drink': []}"
Momos Delight,Nidhi Mehra,poor serVice bo chutneys added,1,"2 Reviews , 1 Follower",7/12/2018 19:47,0,,"{'food': ['chutneys'], 'drink': []}"
Momos Delight,Mounika,awesome,5,1 Review,7/10/2018 18:48,0,,"{'food': ['pizza', 'burger'], 'drink': ['coke', 'juice']}"
Momos Delight,Annu Priya,Big fan of kurkure chicken momos served here. I used to like chicken fried momos first but now kurkure momos come to my mind as soon as I think of momos.,4,"41 Reviews , 50 Followers",7/9/2018 23:08,0,,"{'food': ['kurkure chicken momos'], 'drink': []}"
Momos Delight,Aditya Singh,fall in love with the momos !!,5,1 Review,7/9/2018 20:44,0,,"{'food': ['mommos'], 'drink': []}"
Momos Delight,Noyela,kurkure momos here are yummm they are really veey tasty,5,"3 Reviews , 1 Follower",7/9/2018 20:02,0,,"{'food': ['kurkure momos'], 'drink': []}"
Momos Delight,Celestina Metalda,Great place and yummy momos. Try chicken steam momos taste great. Worth the price!! Great people to severe. Awesome momos to fill an hungry stomach,5,2 Reviews,7/7/2018 15:21,0,,"{'food': ['chicken steam momos'], 'drink': []}"
Momos Delight,Project Mgmt,not good,1,"1 Review , 1 Follower",7/6/2018 23:44,0,,"{'food': ['not good'], 'drink': []}"
Momos Delight,Pragya Gupta,Really good!! A little spicier coating for the kurkure momos would be nice tho~,5,"11 Reviews , 61 Followers",7/6/2018 20:50,0,,"{'food': ['kurkure momos'], 'drink': []}"
Momos Delight,Vicky,quantity is very low,1,5 Reviews,7/6/2018 20:27,0,,"{'food': ['pizza'], 'drink': ['coke']}"
Momos Delight,Meghana Singamsetti,I asked them to send extra sauces they didnt do it after assuring also food was good,3,"1 Review , 2 Followers",7/6/2018 16:12,0,,"{'food': ['food'], 'drink': []}"
Momos Delight,Madhurjya,Size of the momos could be improved...Otherwise taste is fine enough,4,"44 Reviews , 177 Followers",7/5/2018 20:28,0,,"{'food': ['momo'], 'drink': []}"
The Chocolate Room,Prachita Jayaswal,The chocolate excess cake was awesome. It was a completely filled with chocolate ganache. It is fairly priced. It isn't bitter in taste. The cake was moist and juicy. The ambience of this place is good. Nice place to hangout with friends.,5,"104 Reviews , 531 Followers",5/23/2019 1:16,2,,"{'food': ['chocolate excess cake'], 'drink': []}"
The Chocolate Room,_ Gluttonous Hedonist,"The chocolate brownie and waffles will take you by an awwww! For someone who craves for chocolate, it's a perfect place. The ambience is just decent.",4,"12 Reviews , 4 Followers",5/21/2019 20:11,2,,"{'food': ['chocolate brownie', 'waffles'], 'drink': []}"
The Chocolate Room,Foodoholic,"In general my experience with the chocolate room was not up to the mark.
I had oreo cookie shake and KitKat shake at two separate visits. Both tasted bland and I couldnt quite get the crispyness of oreo and flavour of the KitKat.
I hope they improve ..",2,"7 Reviews , 6 Followers",5/21/2019 14:47,0,,"{'food': ['oreo cookie shake', 'KitKat shake'], 'drink': []}"
The Chocolate Room,Rajat,"Went there for morning breakfast but what a disappointment, everything out of stock no nachos,no stock for their signature chocolate pizzas. I seriously wonder was it a way denying customer for using zomato gold privileges or what. Cz first i placed the order the waiter said it will take 15 mins but when i showed him gold unlock he simply said its out of stock. What a shame!!",1,"3 Reviews , 2 Followers",5/19/2019 10:29,0,,"{'food': ['nachos', 'chocolate pizzas'], 'drink': []}"
The Chocolate Room,Chirag Gupta ?,"Bad service at this place overshadows the good food.
They are clearly understaffed, and the existing staff seem to not care at all about the customers.
The place felt like a heat box when we went there as they didn't care to switch the ACs on.",2,"111 Reviews , 1013 Followers",5/10/2019 14:13,0,,"{'food': ['good food'], 'drink': []}"
The Chocolate Room,Himanshoosharma,"The worst experience. We told them that we'll be unlocking zomato gold and they said yes. Come the bill without gold benefits... Then they started arguing with us that we didn't tell them about zomato gold.
P.S.: Don't order pasta here , or maybe do if you like sloppy goo.",1,"4 Reviews , 3 Followers",5/4/2019 19:50,0,,"{'food': ['pasta'], 'drink': []}"
The Chocolate Room,Raghu Dahagam,"Chocolate room!!
A must visit place for all the chocolate lovers!!
This chain has been around for more than a decade now and they still keep me amused each time I visit.

I tried dark chocolate fondue. The dark chocolate was flavourful, thick and glossy. The dips were very well coherent with the chocolate and they are all 100% eggless!

Potato wedges poutine was another dish that I loved the most and you should not miss this! It has white sauce pasta base with well seasoned potato wedges!

The pancakes were fulffy and are perfect when paired with hot chocolate!

Service - was bit slow as we went around 10 pm but the staff is really attentive !

Price- Reasonable price for the quality and the quantity they serve!",5,"75 Reviews , 202 Followers",5/3/2019 0:28,5,,"{'food': ['Chocolate fondue', 'Potato wedges poutine', 'Pancakes'], 'drink': ['Hot chocolate']}"
The Chocolate Room,Aishwarya Verma,It's a nice place but I didn't have a great experience with their home delivery. I had ordered pasta via Swiggy and they sent the wrong order. I complained and got the order sent again. The sent the wrong item for the second time around as well. Poor experience. But decent when you go there and eat.,2,"62 Reviews , 97 Followers",4/13/2019 21:22,0,,"{'food': ['pasta'], 'drink': []}"
The Chocolate Room,Anamay Tamrakar (Aman),"Didn't really enjoy much here. Its a dessert place, so you go with a mindset to increase some kilos. But the desserts were not so good. The ambience quiet dull and boring. Haven't gone there since",3,"82 Reviews , 512 Followers",4/6/2019 15:26,0,,"{'food': ['desserts'], 'drink': []}"
The Chocolate Room,Naveen,"Not worth for money, ordered french fries and chocolate milkshake...waited for so much time after ordering, waiter forgot about the order and came again for taking the order.",3,"8 Reviews , 1 Follower",3/31/2019 13:15,0,,"{'food': ['french fries'], 'drink': ['chocolate milkshake']}"
The Chocolate Room,Tyrion Lannister,"Nice ambience..fast serving..near to my place.. enjoyed it. Ordered shake and brownie. It was amazing, hest place to visit witg friends it was quite rush on fridays and weekends",5,"26 Reviews , 6 Followers",3/23/2019 22:16,0,,"{'food': ['shake', 'brownie'], 'drink': []}"
The Chocolate Room,Deepak Rajana,"Place have good ambience.
Gold benefits are eligible even on shakes.
We ordered shakes on sunny day.
Service is slow, we have to go to service counter and asked twice for taking order.
Smooties are okish, they are not thick shakes.
Pricing 3/5
Ambience 4/5
Location 5/5
Service 2/5",3,"19 Reviews , 5 Followers",3/11/2019 13:20,0,,"{'food': ['smoothies'], 'drink': ['shakes']}"
The Chocolate Room,M Harshnavi,"It was such an disappointment. Agent Mannan was so rude to me. Also, I ordered 3 kits of from Chocolate room; although I received only one. I would say it was a worst experience. I felt so ignored.",1,"1 Review , 1 Follower",3/8/2019 18:47,0,,"{'food': ['kit', 'kit', 'kit'], 'drink': []}"
The Chocolate Room,The Foodie Bookworm,"The food is quite decent here, but extremely over priced, from the coffees to the cakes everything is over priced and few days back I bought of hand made chocolates for my roommate and they were not upto the mark according to the price.",3,"108 Reviews , 242 Followers",3/6/2019 23:45,0,,"{'food': ['coffees', 'cakes'], 'drink': ['hand made chocolates']}"
